Date,Transaction_Owner,Transaction_ID,Cost_Per_Day
6/17/2024,Owner-C3,TID-A133,194.32260782154077
6/18/2024,Owner-C3,TID-A133,194.12140688427783
6/8/2024,Owner-A2,TID-A131,194.04990026416965
6/18/2024,Owner-A2,TID-A131,193.60219282459863
6/17/2024,Owner-A2,TID-A131,193.45988857076296
6/9/2024,Owner-A2,TID-A131,192.83155631494745
6/3/2024,Owner-B3,TID-A324,192.61931328212358
6/16/2024,Owner-C3,TID-A133,192.3786330580259
6/6/2024,Owner-A2,TID-A131,192.17313350517455
6/4/2024,Owner-A2,TID-A131,192.02797807717423
6/15/2024,Owner-A2,TID-A131,190.8276735529693
6/16/2024,Owner-A2,TID-A131,190.15946202359515
6/3/2024,Owner-A2,TID-A131,188.71616058246022
6/28/2024,Owner-C3,TID-A133,187.5269002212067
6/30/2024,Owner-C3,TID-A133,186.93610229708563
6/27/2024,Owner-C3,TID-A133,186.75437661750524
6/26/2024,Owner-C3,TID-A133,186.17392265817668
6/1/2024,Owner-B1,TID-A324,186.0605277807748
6/2/2024,Owner-B1,TID-A324,186.00995201113184
6/27/2024,Owner-A3,TID-A135,185.29106871860554
6/20/2024,Owner-C3,TID-A133,185.06472980531274
6/29/2024,Owner-C3,TID-A133,184.96182691932037
6/23/2024,Owner-A3,TID-A135,183.42736321235682
6/28/2024,Owner-A3,TID-A135,183.41242814540627
6/24/2024,Owner-A3,TID-A135,182.69605663115303
6/26/2024,Owner-A3,TID-A135,182.6712521574208
6/19/2024,Owner-C3,TID-A133,182.5301074458851
6/30/2024,Owner-A3,TID-A135,182.45837567061014
6/11/2024,Owner-C3,TID-A133,182.34062393978783
6/1/2024,Owner-A2,TID-A131,182.2484535116596
6/25/2024,Owner-A3,TID-A135,182.20284290285866
6/23/2024,Owner-C3,TID-A133,182.20275092268284
6/22/2024,Owner-C3,TID-A133,182.0877605
6/10/2024,Owner-C3,TID-A133,182.02064706184763
6/22/2024,Owner-A3,TID-A135,181.64684121460124
6/9/2024,Owner-C3,TID-A133,181.4533831196304
6/21/2024,Owner-A3,TID-A135,181.24704359324133
6/21/2024,Owner-C3,TID-A133,181.17966329211623
6/13/2024,Owner-C3,TID-A133,181.00319935519983
6/29/2024,Owner-A3,TID-A135,180.6776088928046
6/12/2024,Owner-C3,TID-A133,180.4395145904988
6/14/2024,Owner-C3,TID-A133,180.08160552950554
6/2/2024,Owner-A2,TID-A131,180.06391851157036
6/3/2024,Owner-C3,TID-A133,179.78137837785945
6/6/2024,Owner-C3,TID-A133,179.2048718335984
6/4/2024,Owner-C3,TID-A133,179.1349986574072
6/20/2024,Owner-A3,TID-A135,178.96470526620587
6/18/2024,Owner-A3,TID-A135,178.9462277
6/19/2024,Owner-A3,TID-A135,178.75360892642826
6/5/2024,Owner-C3,TID-A133,178.58670783409988
6/25/2024,Owner-C3,TID-A133,178.51204705469806
6/17/2024,Owner-A3,TID-A135,178.49913729523792
6/7/2024,Owner-C3,TID-A133,178.46173961656137
6/1/2024,Owner-C3,TID-A133,178.05047269256542
6/2/2024,Owner-C3,TID-A133,178.0282808297956
6/8/2024,Owner-C3,TID-A133,177.87452602418554
6/24/2024,Owner-C3,TID-A133,175.90917876650371
6/16/2024,Owner-A3,TID-A135,175.6551153900148
6/13/2024,Owner-B2,TID-A125,171.17802688865186
6/15/2024,Owner-C3,TID-A133,167.9310313
6/28/2024,Owner-C4,TID-A137,162.4518435102737
6/27/2024,Owner-C4,TID-A137,162.42531804137334
6/30/2024,Owner-C4,TID-A137,162.42301142961455
6/29/2024,Owner-C4,TID-A137,162.41994227269865
6/25/2024,Owner-C4,TID-A137,162.1791690393035
6/13/2024,Owner-C4,TID-A139,161.98884336902776
6/14/2024,Owner-C4,TID-A139,161.7618851258569
6/10/2024,Owner-C4,TID-A137,161.71979373594806
6/26/2024,Owner-C4,TID-A137,161.71190380926421
6/7/2024,Owner-C4,TID-A139,161.6980930582381
6/8/2024,Owner-C4,TID-A139,161.69211473317245
6/6/2024,Owner-C4,TID-A139,161.69170369124242
6/1/2024,Owner-C4,TID-A139,161.6683585119061
6/24/2024,Owner-C4,TID-A137,161.65396668950197
6/2/2024,Owner-C4,TID-A139,161.60901901890094
6/15/2024,Owner-C4,TID-A139,161.5958344
6/12/2024,Owner-C4,TID-A139,161.58337031669888
6/13/2024,Owner-C4,TID-A137,161.56899411674257
6/7/2024,Owner-C4,TID-A137,161.54439504990535
6/5/2024,Owner-C4,TID-A137,161.5419946500417
6/20/2024,Owner-C4,TID-A137,161.53972572443513
6/4/2024,Owner-C4,TID-A139,161.53968776112038
6/22/2024,Owner-C4,TID-A137,161.53284295852598
6/6/2024,Owner-C4,TID-A137,161.51032342179246
6/5/2024,Owner-C4,TID-A139,161.50812153679504
6/21/2024,Owner-C4,TID-A137,161.5069218629059
6/23/2024,Owner-C4,TID-A137,161.46822364334747
6/11/2024,Owner-C4,TID-A137,161.45426996696335
6/8/2024,Owner-C4,TID-A137,161.44729310457234
6/14/2024,Owner-C4,TID-A137,161.44155122687616
6/11/2024,Owner-C4,TID-A139,161.40150866841083
6/12/2024,Owner-C4,TID-A137,161.40034871218222
6/3/2024,Owner-C4,TID-A139,161.3955099777397
6/19/2024,Owner-C4,TID-A137,161.36195721618378
6/4/2024,Owner-C4,TID-A137,161.3370449140241
6/15/2024,Owner-C4,TID-A137,161.28089148299745
6/18/2024,Owner-C4,TID-A137,161.1913459369269
6/10/2024,Owner-C4,TID-A139,161.10604062029986
6/17/2024,Owner-C4,TID-A137,160.92773635351645
6/16/2024,Owner-C4,TID-A137,160.4620261646316
6/16/2024,Owner-C4,TID-A139,159.78105785508805
6/3/2024,Owner-C4,TID-A137,159.47014511292417
6/1/2024,Owner-C4,TID-A137,159.3200969569153
6/2/2024,Owner-C4,TID-A137,159.3183837162522
6/9/2024,Owner-C4,TID-A137,159.2932534901095
6/25/2024,Owner-C4,TID-A139,159.29302034308495
6/28/2024,Owner-C4,TID-A139,159.28470472594174
6/9/2024,Owner-C4,TID-A139,159.27878080252043
6/24/2024,Owner-C4,TID-A139,159.25017868788797
6/29/2024,Owner-C4,TID-A139,159.24726747746308
6/30/2024,Owner-C4,TID-A139,159.24137355189592
6/22/2024,Owner-C4,TID-A139,159.20180373507554
6/23/2024,Owner-C4,TID-A139,159.1783974273329
6/26/2024,Owner-C4,TID-A139,159.17131276657432
6/21/2024,Owner-C4,TID-A139,159.14763594612612
6/20/2024,Owner-C4,TID-A139,159.11410891579973
6/27/2024,Owner-C4,TID-A139,159.1118993557155
6/19/2024,Owner-C4,TID-A139,159.0357201259516
6/18/2024,Owner-C4,TID-A139,158.90158116964056
6/17/2024,Owner-C4,TID-A139,158.89005983218416
6/21/2024,Owner-C2,TID-A133,157.9232343
6/20/2024,Owner-C2,TID-A133,157.47881792487652
6/15/2024,Owner-C2,TID-A133,156.80068566369374
6/14/2024,Owner-C2,TID-A133,156.65541139290977
6/4/2024,Owner-C2,TID-A133,156.33233408563524
6/3/2024,Owner-C2,TID-A133,156.24774809161758
6/12/2024,Owner-C2,TID-A133,156.13126955793922
6/13/2024,Owner-C2,TID-A133,156.10556442282825
6/6/2024,Owner-C2,TID-A133,156.02042827569704
6/7/2024,Owner-C2,TID-A133,156.01984401257022
6/5/2024,Owner-C2,TID-A133,155.99320300997493
6/8/2024,Owner-C2,TID-A133,155.98161367154262
6/2/2024,Owner-C2,TID-A133,155.96450358965046
6/10/2024,Owner-C2,TID-A133,155.95151456781656
6/28/2024,Owner-C2,TID-A133,155.95133135528437
6/9/2024,Owner-C2,TID-A133,155.92768014094585
6/11/2024,Owner-C2,TID-A133,155.92463933465294
6/1/2024,Owner-C2,TID-A133,155.92349918543584
6/25/2024,Owner-C2,TID-A133,155.8666451
6/19/2024,Owner-C2,TID-A133,155.81574289109838
6/18/2024,Owner-C2,TID-A133,155.8145719390791
6/17/2024,Owner-C2,TID-A133,155.7987586
6/29/2024,Owner-C2,TID-A133,155.78824976158072
6/24/2024,Owner-C2,TID-A133,155.73031327164662
6/30/2024,Owner-C2,TID-A133,155.72470321127474
6/16/2024,Owner-C2,TID-A133,155.7059933330167
6/22/2024,Owner-C2,TID-A133,155.4850936592451
6/23/2024,Owner-C2,TID-A133,155.43408197814117
6/26/2024,Owner-C2,TID-A133,154.89163097973204
6/27/2024,Owner-C2,TID-A133,154.46282256743754
6/1/2024,Owner-C6,TID-A324,152.79266536782973
6/17/2024,Owner-A3,TID-A142,151.45841830222264
6/18/2024,Owner-A3,TID-A142,150.87448874681343
6/3/2024,Owner-C6,TID-A324,150.63956786354962
6/2/2024,Owner-C6,TID-A324,150.11083708088293
6/4/2024,Owner-C6,TID-A324,149.76556807215218
6/19/2024,Owner-A3,TID-A142,149.57718961382264
6/5/2024,Owner-C6,TID-A324,149.53819777903558
6/16/2024,Owner-A3,TID-A142,149.52322346319372
6/25/2024,Owner-C6,TID-A324,148.26495194735008
6/24/2024,Owner-C6,TID-A324,148.18537199869934
6/21/2024,Owner-A3,TID-A142,147.49259144409112
6/20/2024,Owner-A3,TID-A142,147.31780559587725
6/17/2024,Owner-A4,TID-A127,147.2008543034656
6/14/2024,Owner-A4,TID-A127,146.82836597402374
6/24/2024,Owner-A4,TID-A127,146.80590844740792
6/19/2024,Owner-A4,TID-A127,146.7865486528013
6/22/2024,Owner-A4,TID-A127,146.7467048334758
6/21/2024,Owner-A4,TID-A127,146.6385002211351
6/23/2024,Owner-A4,TID-A127,146.58948416016452
6/15/2024,Owner-A4,TID-A127,146.56652724255642
6/20/2024,Owner-A4,TID-A127,146.46312205230782
6/16/2024,Owner-A4,TID-A127,146.42908676236104
6/18/2024,Owner-A4,TID-A127,146.39356693012655
6/25/2024,Owner-A4,TID-A127,146.3660913245085
6/26/2024,Owner-A4,TID-A127,146.09737645710024
6/13/2024,Owner-A4,TID-A127,145.7002565004216
6/27/2024,Owner-A4,TID-A127,145.68330913992045
6/22/2024,Owner-A3,TID-A142,145.66915749448705
6/28/2024,Owner-A4,TID-A127,145.53420465973622
6/12/2024,Owner-A4,TID-A127,145.48140934830448
6/30/2024,Owner-C6,TID-A324,145.2363882
6/11/2024,Owner-A4,TID-A127,145.07804495751338
6/30/2024,Owner-A4,TID-A127,144.9723325348793
6/29/2024,Owner-A4,TID-A127,144.96379889546554
6/27/2024,Owner-C6,TID-A324,144.79934401630095
6/17/2024,Owner-C6,TID-A324,144.65990292158912
6/18/2024,Owner-C6,TID-A324,144.6255042
6/6/2024,Owner-C6,TID-A324,144.57010746241542
6/26/2024,Owner-C6,TID-A324,144.5694365118148
6/10/2024,Owner-A4,TID-A127,144.46606672344126
6/14/2024,Owner-C6,TID-A324,144.44548705757677
6/28/2024,Owner-C6,TID-A324,144.34261781172893
6/19/2024,Owner-C6,TID-A324,144.30663751357466
6/6/2024,Owner-A4,TID-A127,144.2804928618129
6/15/2024,Owner-C6,TID-A324,144.2695432615793
6/22/2024,Owner-C6,TID-A324,144.19376369450373
6/27/2024,Owner-A3,TID-A142,144.15772147131818
6/5/2024,Owner-A4,TID-A127,144.1443496291051
6/24/2024,Owner-A3,TID-A142,144.07365809086915
6/23/2024,Owner-C6,TID-A324,144.04935616221394
6/16/2024,Owner-C6,TID-A324,144.02310470400147
6/4/2024,Owner-A4,TID-A127,143.91528861368855
6/21/2024,Owner-C6,TID-A324,143.82546061952405
6/7/2024,Owner-A4,TID-A127,143.81841479010518
6/29/2024,Owner-C6,TID-A324,143.56546497738063
6/15/2024,Owner-A3,TID-A135,143.53013262225875
6/20/2024,Owner-C6,TID-A324,143.5150741619424
6/3/2024,Owner-A4,TID-A127,143.48494646761776
6/8/2024,Owner-A4,TID-A127,143.40195311895582
6/23/2024,Owner-A3,TID-A142,143.21923271248113
6/9/2024,Owner-A4,TID-A127,143.18095974567137
6/15/2024,Owner-A5,TID-A129,143.04715227242804
6/26/2024,Owner-A3,TID-A142,142.93826462440487
6/28/2024,Owner-A3,TID-A142,142.88423192984408
6/25/2024,Owner-A3,TID-A142,142.20684074647033
6/27/2024,Owner-A5,TID-A129,141.94787220495016
6/30/2024,Owner-A3,TID-A142,141.61002903281397
6/30/2024,Owner-A5,TID-A129,141.32576278219148
6/26/2024,Owner-A5,TID-A129,141.23902475505662
6/14/2024,Owner-A5,TID-A129,141.23661014592608
6/13/2024,Owner-C6,TID-A324,140.97937398298782
6/2/2024,Owner-A4,TID-A127,140.69867196181048
6/24/2024,Owner-A5,TID-A129,140.59691551132727
6/1/2024,Owner-A4,TID-A127,140.56879822808182
6/11/2024,Owner-C6,TID-A324,139.86626659511452
6/25/2024,Owner-A5,TID-A129,139.81030700360267
6/13/2024,Owner-A5,TID-A129,139.72926449423167
6/29/2024,Owner-A5,TID-A129,139.46819678091305
6/10/2024,Owner-C6,TID-A324,139.3883416986717
6/9/2024,Owner-C6,TID-A324,139.03497468886152
6/28/2024,Owner-A5,TID-A129,138.95288071900103
6/23/2024,Owner-A5,TID-A129,138.91481527817157
6/19/2024,Owner-A5,TID-A129,138.90264857475876
6/7/2024,Owner-C6,TID-A324,138.61292171479002
6/8/2024,Owner-C6,TID-A324,138.4354151689187
6/10/2024,Owner-A5,TID-A129,138.33161056009376
6/20/2024,Owner-A5,TID-A129,138.2937257792866
6/22/2024,Owner-A5,TID-A129,138.12810620574228
6/29/2024,Owner-A3,TID-A142,138.1052643
6/21/2024,Owner-A5,TID-A129,138.09655525803367
6/18/2024,Owner-A5,TID-A129,138.06627957679265
6/17/2024,Owner-A5,TID-A129,138.03714669843163
6/16/2024,Owner-A5,TID-A129,137.9253780933818
6/11/2024,Owner-A5,TID-A129,137.8056802235989
6/12/2024,Owner-A5,TID-A129,137.44297212196994
6/12/2024,Owner-C6,TID-A324,137.4393738
6/27/2024,Owner-A3,TID-A144,137.0269007433817
6/21/2024,Owner-A3,TID-A144,136.76826008764402
6/3/2024,Owner-D1,TID-A324,136.34382640100003
6/7/2024,Owner-A5,TID-A129,136.2151939576782
6/17/2024,Owner-A3,TID-A144,136.12460923604894
6/15/2024,Owner-A3,TID-A142,136.10369085866694
6/4/2024,Owner-D1,TID-A324,136.08728826340004
6/16/2024,Owner-A3,TID-A144,136.06607930576965
6/12/2024,Owner-D1,TID-A324,136.03699716559998
6/18/2024,Owner-A3,TID-A144,136.0260406808211
6/28/2024,Owner-A3,TID-A144,136.0104425827861
6/5/2024,Owner-D2,TID-A324,135.9673036249236
6/20/2024,Owner-A3,TID-A144,135.91557772242967
6/14/2024,Owner-D1,TID-A324,135.8794944
6/13/2024,Owner-D1,TID-A324,135.874247
6/5/2024,Owner-D1,TID-A324,135.87340350500006
6/19/2024,Owner-D1,TID-A324,135.86663964570002
6/24/2024,Owner-D1,TID-A324,135.8627489
6/25/2024,Owner-D1,TID-A324,135.86201155269998
6/18/2024,Owner-D1,TID-A324,135.8618185
6/6/2024,Owner-D1,TID-A324,135.86060382030004
6/7/2024,Owner-D1,TID-A324,135.85995065379998
6/11/2024,Owner-D1,TID-A324,135.85946814319996
6/16/2024,Owner-D1,TID-A324,135.8590996
6/8/2024,Owner-D1,TID-A324,135.8586655
6/17/2024,Owner-D1,TID-A324,135.85845329920002
6/28/2024,Owner-D1,TID-A324,135.85828272530003
6/15/2024,Owner-D1,TID-A324,135.8582822
6/10/2024,Owner-D1,TID-A324,135.8570316
6/9/2024,Owner-D1,TID-A324,135.85696722990002
6/26/2024,Owner-D1,TID-A324,135.85633687849997
6/30/2024,Owner-D1,TID-A324,135.8561417
6/21/2024,Owner-D1,TID-A324,135.85597627390004
6/29/2024,Owner-D1,TID-A324,135.85474202829997
6/2/2024,Owner-D1,TID-A324,135.854339
6/22/2024,Owner-D1,TID-A324,135.85410207480004
6/23/2024,Owner-D1,TID-A324,135.8540065
6/27/2024,Owner-D1,TID-A324,135.8532129
6/19/2024,Owner-A3,TID-A144,135.80217445251566
6/9/2024,Owner-A5,TID-A129,135.7270000302284
6/20/2024,Owner-D1,TID-A324,135.7033934
6/3/2024,Owner-A3,TID-A142,135.24521822005246
6/1/2024,Owner-D1,TID-A324,135.2369716
6/26/2024,Owner-A3,TID-A144,134.85320309583255
6/6/2024,Owner-A5,TID-A129,134.83399224896215
6/22/2024,Owner-A3,TID-A144,134.3608341775818
6/24/2024,Owner-A3,TID-A144,133.7802951716942
6/25/2024,Owner-A3,TID-A144,133.4873933293315
6/14/2024,Owner-A5,TID-A135,133.46375997546295
6/5/2024,Owner-A5,TID-A129,133.1445011
6/30/2024,Owner-A3,TID-A144,132.90969340482653
6/4/2024,Owner-A5,TID-A129,132.85369636064138
6/8/2024,Owner-A5,TID-A129,132.84073727933784
6/5/2024,Owner-A3,TID-A142,132.72797942356868
6/29/2024,Owner-A3,TID-A144,132.63244764868668
6/23/2024,Owner-A3,TID-A144,132.4579796564143
6/4/2024,Owner-A3,TID-A142,132.29801847135306
6/15/2024,Owner-A5,TID-A135,131.9919710914645
6/6/2024,Owner-A3,TID-A142,131.90544268877736
6/3/2024,Owner-A5,TID-A129,131.4145014300408
6/1/2024,Owner-A5,TID-A135,131.36395368383356
6/30/2024,Owner-D3,TID-A324,131.21368356276358
6/1/2024,Owner-A5,TID-A129,130.95990136200166
6/2/2024,Owner-A5,TID-A129,130.90204094992126
6/29/2024,Owner-D3,TID-A324,130.86134669030469
6/7/2024,Owner-A3,TID-A144,130.64524600924878
6/7/2024,Owner-A3,TID-A142,130.55628505963267
6/20/2024,Owner-B2,TID-A127,130.30262999619148
6/2/2024,Owner-A3,TID-A142,130.2997616
6/13/2024,Owner-B2,TID-A127,129.9347218154241
6/13/2024,Owner-A3,TID-A142,129.8167479650073
6/19/2024,Owner-A5,TID-A135,129.72936224858094
6/26/2024,Owner-B2,TID-A127,129.62272603578913
6/25/2024,Owner-B2,TID-A127,129.60871113045346
6/12/2024,Owner-A3,TID-A142,129.52285869187233
6/20/2024,Owner-A5,TID-A135,129.4795275165636
6/14/2024,Owner-A3,TID-A142,129.2898310669621
6/24/2024,Owner-B2,TID-A127,129.25183249928125
6/6/2024,Owner-A3,TID-A144,129.15598378716044
6/19/2024,Owner-B2,TID-A127,128.99849972567142
6/10/2024,Owner-A3,TID-A142,128.54432704662545
6/1/2024,Owner-A3,TID-A142,128.18536562861274
6/5/2024,Owner-A3,TID-A144,128.16230442490877
6/8/2024,Owner-A3,TID-A144,128.05250967409643
6/27/2024,Owner-B2,TID-A127,127.99749099838824
6/13/2024,Owner-A5,TID-A135,127.79626750261191
6/19/2024,Owner-D4,TID-A324,127.5466771406765
6/28/2024,Owner-B2,TID-A127,127.48558898169587
6/20/2024,Owner-D4,TID-A324,127.39280018090928
6/9/2024,Owner-A3,TID-A142,127.39016588699624
6/9/2024,Owner-A3,TID-A144,127.27982283133395
6/10/2024,Owner-A3,TID-A144,127.17954008546424
6/18/2024,Owner-A5,TID-A135,127.1246512280583
6/4/2024,Owner-A3,TID-A144,127.11651386483739
6/8/2024,Owner-A3,TID-A142,127.03798375885486
6/17/2024,Owner-B2,TID-A127,127.02276459458915
6/24/2024,Owner-A5,TID-A135,127.00590756449215
6/14/2024,Owner-B2,TID-A127,126.95953105829925
6/15/2024,Owner-B2,TID-A127,126.86026748854032
6/16/2024,Owner-B2,TID-A127,126.79323555502928
6/21/2024,Owner-A5,TID-A135,126.78438222060731
6/21/2024,Owner-B2,TID-A127,126.7662031444183
6/18/2024,Owner-B2,TID-A127,126.68795804240358
6/14/2024,Owner-A3,TID-A144,126.57305948543583
6/17/2024,Owner-A5,TID-A135,126.41359805773888
6/28/2024,Owner-D3,TID-A324,126.36648530792556
6/25/2024,Owner-A5,TID-A135,126.25027803952966
6/2/2024,Owner-A5,TID-A135,126.15862827451564
6/26/2024,Owner-A5,TID-A135,126.09161851670906
6/3/2024,Owner-A3,TID-A144,125.97232325909557
6/11/2024,Owner-A5,TID-A135,125.96024251597947
6/12/2024,Owner-A5,TID-A135,125.95748866910779
6/23/2024,Owner-A5,TID-A135,125.7053103087998
6/22/2024,Owner-A5,TID-A135,125.60732226864488
6/30/2024,Owner-B2,TID-A127,125.5403059855439
6/29/2024,Owner-B2,TID-A127,125.50341223356338
6/22/2024,Owner-B2,TID-A127,125.50324044537311
6/23/2024,Owner-B2,TID-A127,125.49882445906363
6/4/2024,Owner-D4,TID-A324,125.39529208587356
6/13/2024,Owner-A3,TID-A144,125.0352666
6/12/2024,Owner-A3,TID-A144,124.8441416283296
6/16/2024,Owner-A5,TID-A135,124.71645709386776
6/11/2024,Owner-A3,TID-A144,124.54573927414664
6/11/2024,Owner-A3,TID-A142,124.50085151339208
6/10/2024,Owner-D4,TID-A324,124.2977963093676
6/11/2024,Owner-D4,TID-A324,124.15963945818758
6/12/2024,Owner-D4,TID-A324,124.10064023720403
6/28/2024,Owner-A5,TID-A135,123.7627637800883
6/2/2024,Owner-A3,TID-A146,123.64212540187499
6/30/2024,Owner-A5,TID-A135,123.2285588523892
6/1/2024,Owner-A3,TID-A146,123.07244543472412
6/6/2024,Owner-D2,TID-A324,122.77626320820116
6/9/2024,Owner-D4,TID-A324,122.49111059698313
6/7/2024,Owner-D4,TID-A324,122.47560369603889
6/8/2024,Owner-D4,TID-A324,122.40036604861014
6/4/2024,Owner-D2,TID-A324,121.80429444796931
6/27/2024,Owner-D4,TID-A324,121.6993449051044
6/18/2024,Owner-D4,TID-A324,121.14628518036754
6/29/2024,Owner-A5,TID-A135,121.01294469727524
6/3/2024,Owner-A5,TID-A135,120.95523809451906
6/10/2024,Owner-A5,TID-A135,120.90988945483097
6/7/2024,Owner-A5,TID-A135,120.69910386401001
6/21/2024,Owner-D4,TID-A324,120.44016647350155
6/27/2024,Owner-A5,TID-A135,120.41156001270915
6/3/2024,Owner-D4,TID-A324,120.02371314317462
6/12/2024,Owner-D5,TID-A324,119.9137015010814
6/11/2024,Owner-D5,TID-A324,119.70878564787255
6/2/2024,Owner-A3,TID-A135,119.54732349616862
6/16/2024,Owner-A3,TID-A146,119.38324941875614
6/9/2024,Owner-A5,TID-A135,119.28750239548489
6/12/2024,Owner-A3,TID-A135,119.2486804743295
6/10/2024,Owner-A3,TID-A146,118.95648141284525
6/6/2024,Owner-D4,TID-A324,118.79768183240182
6/6/2024,Owner-A5,TID-A135,118.79524637249631
6/13/2024,Owner-D4,TID-A324,118.64720027193248
6/1/2024,Owner-A3,TID-A135,118.59361130494067
6/24/2024,Owner-D4,TID-A324,118.31909562353667
6/7/2024,Owner-A3,TID-A146,118.2564134302853
6/8/2024,Owner-A5,TID-A135,118.00830414494732
6/30/2024,Owner-B3,TID-A324,117.78654939295852
6/5/2024,Owner-A5,TID-A135,117.72535881499148
6/9/2024,Owner-A3,TID-A146,117.67833571181157
6/5/2024,Owner-A3,TID-A146,117.6537876698774
6/6/2024,Owner-A3,TID-A146,117.5886985
6/10/2024,Owner-D5,TID-A324,117.51370143661565
6/8/2024,Owner-A3,TID-A146,117.08877191596945
6/13/2024,Owner-D5,TID-A324,116.96716287414965
6/26/2024,Owner-D4,TID-A324,116.78669826329225
6/25/2024,Owner-D4,TID-A324,116.46155463359018
6/4/2024,Owner-A3,TID-A146,116.42416182036953
6/3/2024,Owner-A3,TID-A146,116.1763539105677
6/28/2024,Owner-D4,TID-A324,116.11471604437318
6/15/2024,Owner-A3,TID-A146,116.1012082917689
6/21/2024,Owner-D6,TID-A324,116.04494538179999
6/13/2024,Owner-A3,TID-A135,115.7802104722636
6/20/2024,Owner-D6,TID-A324,115.7148497
6/26/2024,Owner-D6,TID-A324,115.665466
6/28/2024,Owner-D6,TID-A324,115.6484093
6/24/2024,Owner-D6,TID-A324,115.6448349
6/27/2024,Owner-D6,TID-A324,115.6447169
6/6/2024,Owner-D6,TID-A324,115.64224669160005
6/3/2024,Owner-D6,TID-A324,115.6419407
6/18/2024,Owner-D6,TID-A324,115.64175443839999
6/12/2024,Owner-D6,TID-A324,115.6416602
6/15/2024,Owner-D6,TID-A324,115.64129487360002
6/9/2024,Owner-D6,TID-A324,115.64122470500001
6/30/2024,Owner-D6,TID-A324,115.64104574260006
6/5/2024,Owner-D6,TID-A324,115.64081967509998
6/25/2024,Owner-D6,TID-A324,115.6402914
6/7/2024,Owner-D6,TID-A324,115.64013647110002
6/1/2024,Owner-D6,TID-A324,115.64000742029998
6/2/2024,Owner-D6,TID-A324,115.63996024230003
6/19/2024,Owner-D6,TID-A324,115.63974669689998
6/17/2024,Owner-D6,TID-A324,115.63973611309999
6/14/2024,Owner-D6,TID-A324,115.6396112
6/8/2024,Owner-D6,TID-A324,115.6395886
6/13/2024,Owner-D6,TID-A324,115.6394897
6/16/2024,Owner-D6,TID-A324,115.63942416910001
6/10/2024,Owner-D6,TID-A324,115.63941198440003
6/11/2024,Owner-D6,TID-A324,115.63940158449996
6/29/2024,Owner-D6,TID-A324,115.63902636399999
6/22/2024,Owner-D6,TID-A324,115.6385326
6/23/2024,Owner-D6,TID-A324,115.63824274759999
6/4/2024,Owner-D6,TID-A324,115.5080916
6/4/2024,Owner-A5,TID-A135,115.31049941472544
6/14/2024,Owner-A3,TID-A135,115.25375259002037
6/17/2024,Owner-A3,TID-A146,115.04109607900725
6/9/2024,Owner-A3,TID-A135,114.43749105013796
6/8/2024,Owner-A3,TID-A135,114.38678167486786
6/6/2024,Owner-A3,TID-A135,114.13562349996333
6/28/2024,Owner-D5,TID-A324,113.97912519170103
6/7/2024,Owner-A3,TID-A135,113.71378893369125
6/27/2024,Owner-D3,TID-A324,113.70356995951616
6/8/2024,Owner-D2,TID-A324,113.61968284074831
6/8/2024,Owner-C6,TID-A139,113.43424720718775
6/9/2024,Owner-D2,TID-A324,113.39715262661247
