date,container_cluster_name,k8's_appid,unblended_cost,
2024-06-06,MIGeneral-EKSCluster-PRD,(not set),259.26159642981025,
2024-06-02,MIGeneral-EKSCluster-PRD,(not set),259.18462426846486,
2024-06-17,MIMP-EKSCluster-PRD,(not set),258.14545748722816,
2024-06-11,MIGeneral-EKSCluster-PRD,(not set),258.0785462768418,
2024-06-18,MIMP-EKSCluster-PRD,(not set),257.8092098551765,
2024-06-19,MIMP-EKSCluster-PRD,(not set),257.54654015824156,
2024-06-27,MIMP-EKSCluster-PRD,(not set),256.8312432876672,
2024-06-07,MIGeneral-EKSCluster-PRD,(not set),256.77597561352724,
2024-06-28,MIMP-EKSCluster-PRD,(not set),256.74379390546187,
2024-06-22,MIGeneral-EKSCluster-PRD,(not set),256.32348587177023,
2024-06-29,MIMP-EKSCluster-PRD,(not set),256.0556063979799,
2024-06-30,MIMP-EKSCluster-PRD,(not set),255.60177785814903,
2024-06-24,MIGeneral-EKSCluster-PRD,(not set),254.63836931628944,
2024-06-12,MIGeneral-EKSCluster-PRD,(not set),254.27744396295216,
2024-06-25,MIGeneral-EKSCluster-PRD,(not set),253.88798337468694,
2024-06-16,MIMP-EKSCluster-PRD,(not set),253.79992180639974,
2024-06-17,MIGeneral-EKSCluster-PRD,(not set),249.38735661998854,
2024-06-18,MIGeneral-EKSCluster-PRD,(not set),248.66771800852234,
2024-06-21,MIGeneral-EKSCluster-PRD,(not set),248.42200201041322,
2024-06-04,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,246.69404304580831,
2024-06-03,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,246.2170358253138,
2024-06-28,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,245.55114565811888,
2024-06-02,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,244.82856398587393,
2024-06-01,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,244.6684324361322,
2024-06-20,MIGeneral-EKSCluster-PRD,(not set),243.0457825385164,
2024-06-10,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,242.51095353992724,
2024-06-06,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,242.4782144106876,
2024-06-07,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,241.24877787211713,
2024-06-05,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,241.225153852235,
2024-06-19,MIGeneral-EKSCluster-PRD,(not set),241.15162961594382,
2024-06-26,MIGeneral-EKSCluster-PRD,(not set),240.59322442607265,
2024-06-27,MIGeneral-EKSCluster-PRD,(not set),240.50946642367205,
2024-06-12,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,240.39517711329538,
2024-06-09,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,240.16034125440098,
2024-06-08,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,239.53275486516267,
2024-06-03,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,239.04887843888184,
2024-06-13,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,238.93616609749398,
2024-06-28,MIGeneral-EKSCluster-PRD,(not set),238.81929882032017,
2024-06-04,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,238.65669779919168,
2024-06-29,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,238.6056493292228,
2024-06-02,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,238.35981206687498,
2024-06-14,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,238.26985803874774,
2024-06-01,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,237.93498251130472,
2024-06-15,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,237.93225093151798,
2024-06-17,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,237.85049163259563,
2024-06-16,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,237.65677046020994,
2024-06-18,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,237.05019734082532,
2024-06-26,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,234.99125269640095,
2024-06-11,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,234.9570577171599,
2024-06-28,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,234.54880745235658,
2024-06-25,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,234.50692920316948,
2024-06-05,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,234.3713701677427,
2024-06-24,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,233.97364528020725,
2024-06-20,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,233.94202547788592,
2024-06-27,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,233.7637248655063,
2024-06-21,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,233.71322802201468,
2024-06-18,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,233.7118632490216,
2024-06-19,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,233.58136745658248,
2024-06-23,MIGeneral-EKSCluster-PRD,(not set),233.5620832043248,
2024-06-23,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,233.39889308001983,
2024-06-22,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,233.3110069471875,
2024-06-14,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,233.02697592381864,
2024-06-07,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,232.90183890827245,
2024-06-19,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,232.88282897458254,
2024-06-17,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,232.86651636244463,
2024-06-08,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,232.84674231335453,
2024-06-10,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,232.82074380333333,
2024-06-09,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,232.6644728479733,
2024-06-15,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,232.50397965987227,
2024-06-16,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,232.44773196300952,
2024-06-11,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,232.24782536958367,
2024-06-06,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,231.99931078687192,
2024-06-13,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,231.9800406361571,
2024-06-12,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,231.41623609076447,
2024-06-30,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,231.19617244240837,
2024-06-29,MIInternal-EKSCluster-PRD,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,230.91293486948442,
2024-06-04,MIInternal-EKSGlobal-STG,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,229.85230325125502,
2024-06-24,mi-prd-av-cognitive_automation-spectra,(not set),229.84226114199998,
2024-06-28,mi-prd-av-cognitive_automation-spectra,(not set),229.83165001740002,
2024-06-10,mi-prd-av-cognitive_automation-spectra,(not set),229.79555460840004,
2024-06-12,mi-prd-av-cognitive_automation-spectra,(not set),229.78924596049995,
2024-06-05,mi-prd-av-cognitive_automation-spectra,(not set),229.78849387870002,
2024-06-25,mi-prd-av-cognitive_automation-spectra,(not set),229.7779871221,
2024-06-03,mi-prd-av-cognitive_automation-spectra,(not set),229.77719316549997,
2024-06-21,mi-prd-av-cognitive_automation-spectra,(not set),229.7503733864,
2024-06-18,mi-prd-av-cognitive_automation-spectra,(not set),229.7480242752,
2024-06-26,mi-prd-av-cognitive_automation-spectra,(not set),229.74493563500002,
2024-06-14,mi-prd-av-cognitive_automation-spectra,(not set),229.74203366499995,
2024-06-07,mi-prd-av-cognitive_automation-spectra,(not set),229.7242276909,
2024-06-06,mi-prd-av-cognitive_automation-spectra,(not set),229.72203321839996,
2024-06-13,mi-prd-av-cognitive_automation-spectra,(not set),229.7180827502,
2024-06-19,mi-prd-av-cognitive_automation-spectra,(not set),229.7135929612,
2024-06-27,mi-prd-av-cognitive_automation-spectra,(not set),229.66576153580002,
2024-06-11,mi-prd-av-cognitive_automation-spectra,(not set),229.65800465810005,
2024-06-17,mi-prd-av-cognitive_automation-spectra,(not set),229.6560662042,
2024-06-29,mi-prd-av-cognitive_automation-spectra,(not set),229.6427411852,
2024-06-15,mi-prd-av-cognitive_automation-spectra,(not set),229.6198937595,
2024-06-22,mi-prd-av-cognitive_automation-spectra,(not set),229.61855863280002,
2024-06-01,mi-prd-av-cognitive_automation-spectra,(not set),229.5751618226,
2024-06-08,mi-prd-av-cognitive_automation-spectra,(not set),229.53857216410006,
2024-06-23,mi-prd-av-cognitive_automation-spectra,(not set),229.5238626566,
2024-06-20,mi-prd-av-cognitive_automation-spectra,(not set),229.5233993351,
2024-06-30,mi-prd-av-cognitive_automation-spectra,(not set),229.50898494730004,
2024-06-16,mi-prd-av-cognitive_automation-spectra,(not set),229.50361984940005,
2024-06-02,mi-prd-av-cognitive_automation-spectra,(not set),229.5036086033,
2024-06-09,mi-prd-av-cognitive_automation-spectra,(not set),229.50161802290003,
2024-06-04,mi-prd-av-cognitive_automation-spectra,(not set),229.41159006930002,
2024-06-20,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,228.27732399257118,
2024-06-12,MIInternal-EKSCluster-STG,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,227.64820988848476,
2024-06-21,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,227.52739664147165,
2024-06-22,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,226.11637454146907,
2024-06-27,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,225.5594420059401,
2024-06-24,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,225.47740533371086,
2024-06-24,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,224.41303004949776,
2024-06-27,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,224.38822629412655,
2024-06-25,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,224.23159561597274,
2024-06-23,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,224.0751477438366,
2024-06-26,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,223.86221801920883,
2024-06-28,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,223.6919671559278,
2024-06-08,MIMP-EKSCluster-PRD,(not set),223.37907472409242,
2024-06-30,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,222.54716162100718,
2024-06-29,MIPlatform-EKSCluster-PRD,93d12e5a-1bf0-55d4-0ad2-e3fb234bcba3,221.91503705441224,
2024-06-09,MIMP-EKSCluster-PRD,(not set),221.4309478765073,
2024-06-03,MIMP-EKSCluster-PRD,(not set),220.3238828996751,
2024-06-02,MIMP-EKSCluster-PRD,(not set),220.24495812082057,
2024-06-10,MIMP-EKSCluster-PRD,(not set),218.64738647380943,
2024-06-05,MIMP-EKSCluster-PRD,(not set),218.397363723017,
2024-06-11,MIMP-EKSCluster-PRD,(not set),218.39340512561233,
2024-06-06,MIMP-EKSCluster-PRD,(not set),218.18398670643123,
2024-06-12,MIMP-EKSCluster-PRD,(not set),218.1605286253736,
2024-06-30,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,218.07642687150363,
2024-06-15,MIMP-EKSCluster-PRD,(not set),217.90632925107812,
2024-06-07,MIMP-EKSCluster-PRD,(not set),217.7943662566782,
2024-06-14,MIMP-EKSCluster-PRD,(not set),217.74526934695461,
2024-06-13,MIMP-EKSCluster-PRD,(not set),217.55677897319097,
2024-06-04,MIMP-EKSCluster-PRD,(not set),217.10972987024513,
2024-06-25,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,216.64944772420122,
2024-06-01,MIMP-EKSCluster-PRD,(not set),216.43278978721466,
2024-06-30,MIGeneral-EKSCluster-PRD,(not set),211.5861479971874,
2024-06-29,MIGeneral-EKSCluster-PRD,(not set),211.23011498155702,
2024-06-26,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,207.58378502692767,
2024-06-04,MIInternal-EKSGlobal-STG,(not set),206.21440705149564,
2024-06-20,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,206.09559372842608,
2024-06-19,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,205.31518114139323,
2024-06-21,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,205.16996508203542,
2024-06-23,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,204.77082964876234,
2024-06-22,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,204.1676203055719,
2024-06-11,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,203.94617376511266,
2024-06-10,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,200.93768000104672,
2024-06-13,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,198.06338594143762,
2024-06-07,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,197.90008258629342,
2024-06-12,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,197.10700930768135,
2024-06-14,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,196.6622221735777,
2024-06-05,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,195.8803503205726,
2024-06-17,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,194.32260782154077,
2024-06-18,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,194.12140688427783,
2024-06-08,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,194.04990026416965,
2024-06-18,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,193.60219282459863,
2024-06-17,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,193.45988857076296,
2024-06-09,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,192.83155631494745,
2024-06-03,MICAPIQ-EKS-DEV,(not set),192.61931328212358,
2024-06-16,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,192.3786330580259,
2024-06-06,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,192.17313350517455,
2024-06-04,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,192.02797807717423,
2024-06-15,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,190.8276735529693,
2024-06-16,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,190.15946202359515,
2024-06-03,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,188.71616058246022,
2024-06-28,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,187.5269002212067,
2024-06-30,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,186.93610229708563,
2024-06-27,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,186.75437661750524,
2024-06-26,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,186.17392265817668,
2024-06-01,MIInternal-EKSGlobal-STG,(not set),186.0605277807748,
2024-06-02,MIInternal-EKSGlobal-STG,(not set),186.00995201113184,
2024-06-27,MIPlatform-EKSCluster-PRD,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,185.29106871860554,
2024-06-20,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,185.06472980531274,
2024-06-29,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,184.96182691932037,
2024-06-23,MIPlatform-EKSCluster-PRD,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,183.42736321235682,
2024-06-28,MIPlatform-EKSCluster-PRD,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,183.41242814540627,
2024-06-24,MIPlatform-EKSCluster-PRD,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,182.69605663115303,
2024-06-26,MIPlatform-EKSCluster-PRD,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,182.6712521574208,
2024-06-19,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,182.5301074458851,
2024-06-30,MIPlatform-EKSCluster-PRD,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,182.45837567061014,
2024-06-11,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,182.34062393978783,
2024-06-01,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,182.2484535116596,
2024-06-25,MIPlatform-EKSCluster-PRD,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,182.20284290285866,
2024-06-23,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,182.20275092268284,
2024-06-22,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,182.087760504674,
2024-06-10,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,182.02064706184763,
2024-06-22,MIPlatform-EKSCluster-PRD,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,181.64684121460124,
2024-06-09,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,181.4533831196304,
2024-06-21,MIPlatform-EKSCluster-PRD,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,181.24704359324133,
2024-06-21,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,181.17966329211623,
2024-06-13,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,181.00319935519983,
2024-06-29,MIPlatform-EKSCluster-PRD,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,180.6776088928046,
2024-06-12,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,180.4395145904988,
2024-06-14,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,180.08160552950554,
2024-06-02,MIInternal-EKSCluster-PRD,39c24335-1ba1-c510-e7c4-657a234bcbd4,180.06391851157036,
2024-06-03,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,179.78137837785945,
2024-06-06,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,179.2048718335984,
2024-06-04,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,179.1349986574072,
2024-06-20,MIPlatform-EKSCluster-PRD,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,178.96470526620587,
2024-06-18,MIPlatform-EKSCluster-PRD,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,178.94622767531,
2024-06-19,MIPlatform-EKSCluster-PRD,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,178.75360892642826,
2024-06-05,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,178.58670783409988,
2024-06-25,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,178.51204705469806,
2024-06-17,MIPlatform-EKSCluster-PRD,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,178.49913729523792,
2024-06-07,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,178.46173961656137,
2024-06-01,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,178.05047269256542,
2024-06-02,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,178.0282808297956,
2024-06-08,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,177.87452602418554,
2024-06-24,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,175.90917876650371,
2024-06-16,MIPlatform-EKSCluster-PRD,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,175.6551153900148,
2024-06-13,MIInternal-EKSCluster-STG,c1d6a23f-1b1f-8d94-82e9-a60b234bcbf9,171.17802688865186,
2024-06-15,MIGeneral-EKSCluster-PRD,6b46306a-b432-40c9-be06-36e8f6b0db36,167.931031284885,
2024-06-28,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,162.4518435102737,
2024-06-27,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,162.42531804137334,
2024-06-30,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,162.42301142961455,
2024-06-29,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,162.41994227269865,
2024-06-25,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,162.1791690393035,
2024-06-13,MIMP-EKSCluster-PRD,ece7956a-db0e-e090-ecf2-cafc13961938,161.98884336902776,
2024-06-14,MIMP-EKSCluster-PRD,ece7956a-db0e-e090-ecf2-cafc13961938,161.7618851258569,
2024-06-10,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.71979373594806,
2024-06-26,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.71190380926421,
2024-06-07,MIMP-EKSCluster-PRD,ece7956a-db0e-e090-ecf2-cafc13961938,161.6980930582381,
2024-06-08,MIMP-EKSCluster-PRD,ece7956a-db0e-e090-ecf2-cafc13961938,161.69211473317245,
2024-06-06,MIMP-EKSCluster-PRD,ece7956a-db0e-e090-ecf2-cafc13961938,161.69170369124242,
2024-06-01,MIMP-EKSCluster-PRD,ece7956a-db0e-e090-ecf2-cafc13961938,161.6683585119061,
2024-06-24,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.65396668950197,
2024-06-02,MIMP-EKSCluster-PRD,ece7956a-db0e-e090-ecf2-cafc13961938,161.60901901890094,
2024-06-15,MIMP-EKSCluster-PRD,ece7956a-db0e-e090-ecf2-cafc13961938,161.595834418248,
2024-06-12,MIMP-EKSCluster-PRD,ece7956a-db0e-e090-ecf2-cafc13961938,161.58337031669888,
2024-06-13,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.56899411674257,
2024-06-07,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.54439504990535,
2024-06-05,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.5419946500417,
2024-06-20,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.53972572443513,
2024-06-04,MIMP-EKSCluster-PRD,ece7956a-db0e-e090-ecf2-cafc13961938,161.53968776112038,
2024-06-22,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.53284295852598,
2024-06-06,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.51032342179246,
2024-06-05,MIMP-EKSCluster-PRD,ece7956a-db0e-e090-ecf2-cafc13961938,161.50812153679504,
2024-06-21,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.5069218629059,
2024-06-23,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.46822364334747,
2024-06-11,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.45426996696335,
2024-06-08,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.44729310457234,
2024-06-14,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.44155122687616,
2024-06-11,MIMP-EKSCluster-PRD,ece7956a-db0e-e090-ecf2-cafc13961938,161.40150866841083,
2024-06-12,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.40034871218222,
2024-06-03,MIMP-EKSCluster-PRD,ece7956a-db0e-e090-ecf2-cafc13961938,161.3955099777397,
2024-06-19,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.36195721618378,
2024-06-04,MIMP-EKSCluster-PRD,6e17e664-1bfa-7014-b2ec-986a234bcb6e,161.3370449140241,
